z,x,y,code,bvmap_n,bvmap_area_m2,bv_3101,bv_3102,bv_3103,bv_3111,bv_3112,ov_n,ov_area_m2,ov_osm,ov_eab,ov_other
14,14684,5944,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5945,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5946,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5947,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5948,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5949,01220,60,8853,60,0,0,0,0,104,10392,81,0,23
14,14684,5950,01220,5,706,5,0,0,0,0,7,673,6,0,1
14,14684,5951,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5952,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5953,01220,13,1607,13,0,0,0,0,16,1762,16,0,0
14,14684,5954,01220,31,4392,31,0,0,0,0,38,3699,38,0,0
14,14684,5955,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5956,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5957,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5958,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5959,01456,3,426,3,0,0,0,0,1,14,0,1,0
14,14684,5960,01456,1,166,1,0,0,0,0,1,40,0,1,0
14,14684,5961,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5962,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5963,01456,87,8927,87,0,0,0,0,125,12604,106,5,14
14,14684,5964,01456,163,14227,159,0,0,4,0,148,16182,133,1,14
14,14684,5965,01456,39,3541,39,0,0,0,0,51,5483,39,5,7
14,14684,5966,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5967,01454,2,195,2,0,0,0,0,1,83,0,0,1
14,14684,5968,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5969,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5970,01454,1,141,1,0,0,0,0,0,0,0,0,0
14,14684,5971,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5972,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5973,01204,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5974,01204,3,356,3,0,0,0,0,1,23,0,0,1
14,14684,5975,01204,16,3017,16,0,0,0,0,13,2034,1,0,12
14,14684,5976,01204,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5977,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5978,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5979,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5980,01458,1,151,1,0,0,0,0,4,345,4,0,0
14,14684,5981,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5982,01459,6,750,6,0,0,0,0,6,526,0,0,6
14,14684,5983,01459,13,1621,13,0,0,0,0,11,1187,0,0,11
14,14684,5984,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5985,01459,0,0,0,0,0,0,0,1,86,0,0,1
14,14684,5986,01459,0,0,0,0,0,0,0,1,32,0,0,1
14,14684,5987,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5988,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5989,01459,4,246,4,0,0,0,0,3,124,0,0,3
14,14684,5990,01459,21,11764,21,0,0,0,0,8,13535,6,0,2
14,14684,5991,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5992,01459,3,461,1,0,0,2,0,2,713,1,0,1
14,14684,5993,01460,1,191,1,0,0,0,0,0,0,0,0,0
14,14684,5994,01460,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5995,01460,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5996,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5997,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5998,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,5999,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6000,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6001,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6002,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6003,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6004,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6005,01229,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6006,01462,1,397,1,0,0,0,0,2,424,1,0,1
14,14684,6007,01462,16,2765,16,0,0,0,0,19,3061,15,1,3
14,14684,6008,01462,31,7923,31,0,0,0,0,57,52307,39,11,7
14,14684,6009,01462,19,2988,19,0,0,0,0,22,3683,18,0,4
14,14684,6010,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6011,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6012,01462,77,15849,77,0,0,0,0,104,12851,87,1,16
14,14684,6013,01462,0,0,0,0,0,0,0,1,32,0,0,1
14,14684,6014,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6015,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6016,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6017,01463,153,29567,152,0,0,1,0,206,29694,206,0,0
14,14684,6018,01463,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6019,01463,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6020,01463,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6021,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6022,01601,3,1043,3,0,0,0,0,3,816,3,0,0
14,14684,6023,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6024,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6025,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6026,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6027,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6028,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6029,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6030,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6031,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6032,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6033,01601,1,69,1,0,0,0,0,0,0,0,0,0
14,14684,6034,01601,1,34,1,0,0,0,0,0,0,0,0,0
14,14684,6035,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6036,01602,1,77,1,0,0,0,0,1,91,1,0,0
14,14684,6037,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6038,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6039,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6040,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6041,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6042,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6043,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6044,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6045,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6046,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6047,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6048,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6049,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6050,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6051,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6052,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6053,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6054,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6055,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6056,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6057,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6058,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6059,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6060,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6061,01610,1,171,1,0,0,0,0,0,0,0,0,0
14,14684,6062,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14684,6063,01610,8,1157,8,0,0,0,0,0,0,0,0,0
14,14684,6064,01610,78,15505,53,0,0,25,0,85,12418,0,0,85
14,14684,6065,01610,200,30313,170,0,0,30,0,403,54174,356,0,47
14,14684,6066,01610,56,8780,53,0,0,3,0,78,12618,0,0,78
14,14684,6067,01610,37,5021,37,0,0,0,0,56,11695,8,0,48
14,14684,6068,01610,27,4674,23,0,0,4,0,26,4366,14,0,12
14,14684,6069,01607,188,26325,188,0,0,0,0,282,26568,251,0,31
14,14684,6070,01607,34,4043,34,0,0,0,0,64,4563,64,0,0
14,14685,5903,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5904,01514,91,13933,90,0,0,1,0,153,16478,96,8,49
14,14685,5905,01514,58,17985,53,0,0,5,0,110,21719,74,2,34
14,14685,5906,01514,28,7299,26,0,0,2,0,48,8353,19,2,27
14,14685,5907,01514,39,12445,32,0,0,7,0,68,16894,0,0,68
14,14685,5908,01514,3,511,3,0,0,0,0,26,3031,0,0,26
14,14685,5909,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5910,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5911,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5912,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5913,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5914,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5915,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5916,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5917,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5918,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5919,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5920,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5921,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5922,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5923,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5924,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5925,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5926,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5927,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5928,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5929,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5930,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5931,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5932,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5933,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5934,01468,0,0,0,0,0,0,0,9,755,9,0,0
14,14685,5935,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5936,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5937,01468,1,165,1,0,0,0,0,3,840,3,0,0
14,14685,5938,01468,25,5504,25,0,0,0,0,41,6151,35,1,5
14,14685,5939,01468,11,5410,9,0,0,2,0,14,7695,11,1,2
14,14685,5940,01468,21,3669,21,0,0,0,0,25,4635,25,0,0
14,14685,5941,01468,9,2077,9,0,0,0,0,13,2016,10,2,1
14,14685,5942,01468,10,3215,10,0,0,0,0,11,1351,0,0,11
14,14685,5943,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5944,01468,1,251,1,0,0,0,0,0,0,0,0,0
14,14685,5945,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5946,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5947,01220,7,5074,7,0,0,0,0,14,5962,9,0,5
14,14685,5948,01220,6,997,6,0,0,0,0,8,964,8,0,0
14,14685,5949,01220,30,5200,29,0,0,1,0,42,5073,35,0,7
14,14685,5950,01220,5,610,5,0,0,0,0,6,539,6,0,0
14,14685,5951,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5952,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5953,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5954,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5955,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5956,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5957,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5958,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5959,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5960,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5961,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5962,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5963,01456,2,134,2,0,0,0,0,2,76,0,0,2
14,14685,5964,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5965,01456,83,9085,83,0,0,0,0,102,11709,80,10,12
14,14685,5966,01456,74,8104,74,0,0,0,0,93,11099,66,4,23
14,14685,5967,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5968,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5969,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5970,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5971,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5972,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5973,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5974,01204,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5975,01204,18,2319,18,0,0,0,0,17,713,1,0,16
14,14685,5976,01204,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5977,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5978,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5979,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5980,01458,1,128,1,0,0,0,0,4,2065,1,0,3
14,14685,5981,01459,4,438,4,0,0,0,0,2,180,0,0,2
14,14685,5982,01459,0,0,0,0,0,0,0,1,59,0,0,1
14,14685,5983,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5984,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5985,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5986,01459,0,0,0,0,0,0,0,3,130,0,0,3
14,14685,5987,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5988,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5989,01459,0,0,0,0,0,0,0,1,63,0,0,1
14,14685,5990,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5991,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5992,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5993,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5994,01635,1,150,1,0,0,0,0,1,108,1,0,0
14,14685,5995,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5996,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5997,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5998,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,5999,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6000,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6001,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6002,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6003,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6004,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6005,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6006,01462,15,3331,15,0,0,0,0,16,3155,14,0,2
14,14685,6007,01462,21,4306,16,0,0,5,0,37,11364,22,4,11
14,14685,6008,01462,9,2872,9,0,0,0,0,24,14688,9,12,3
14,14685,6009,01462,4,1071,4,0,0,0,0,3,783,3,0,0
14,14685,6010,01462,3,153,3,0,0,0,0,1,40,0,0,1
14,14685,6011,01462,7,638,7,0,0,0,0,14,764,13,0,1
14,14685,6012,01462,90,13623,90,0,0,0,0,135,10832,121,2,12
14,14685,6013,01462,4,590,4,0,0,0,0,5,367,3,1,1
14,14685,6014,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6015,01462,7,1391,7,0,0,0,0,9,7472,7,1,1
14,14685,6016,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6017,01462,3,344,3,0,0,0,0,0,0,0,0,0
14,14685,6018,01463,15,2479,15,0,0,0,0,13,1551,13,0,0
14,14685,6019,01463,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6020,01463,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6021,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6022,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6023,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6024,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6025,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6026,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6027,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6028,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6029,01601,1,104,1,0,0,0,0,1,52,1,0,0
14,14685,6030,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6031,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6032,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6033,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6034,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6035,01601,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6036,01602,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6037,01602,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6038,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6039,01604,1,101,1,0,0,0,0,2,110,2,0,0
14,14685,6040,01604,2,95,2,0,0,0,0,0,0,0,0,0
14,14685,6041,01604,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6042,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6043,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6044,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6045,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6046,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6047,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6048,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6049,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6050,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6051,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6052,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6053,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6054,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6055,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6056,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6057,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6058,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6059,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6060,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6061,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6062,01610,0,0,0,0,0,0,0,0,0,0,0,0
14,14685,6063,01610,17,5088,14,0,0,3,0,5,1417,5,0,0
14,14685,6064,01610,80,11068,73,0,0,7,0,159,23219,121,0,38
14,14685,6065,01610,350,54712,315,1,0,34,0,737,91170,667,0,70
14,14685,6066,01610,48,7367,47,0,0,1,0,54,6659,0,0,54
14,14685,6067,01610,1,1988,1,0,0,0,0,2,2427,2,0,0
14,14685,6068,01607,19,2521,19,0,0,0,0,31,2899,28,0,3
14,14685,6069,01607,454,69487,446,0,0,8,0,711,73383,571,0,140
14,14685,6070,01607,71,16835,70,0,0,1,0,120,18115,91,0,29
14,14686,5905,01514,4,498,4,0,0,0,0,11,744,9,0,2
14,14686,5906,01514,39,5368,39,0,0,0,0,69,6631,53,0,16
14,14686,5907,01514,29,9049,27,0,0,2,0,68,14071,37,0,31
14,14686,5908,01514,16,7779,15,0,0,1,0,40,7636,10,0,30
14,14686,5909,01514,0,0,0,0,0,0,0,1,56,0,0,1
14,14686,5910,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5911,01514,0,0,0,0,0,0,0,15,2684,0,0,15
14,14686,5912,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5913,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5914,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5915,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5916,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5917,01514,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5918,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5919,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5920,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5921,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5922,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5923,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5924,01563,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5925,01563,0,0,0,0,0,0,0,1,82,0,0,1
14,14686,5926,01563,0,0,0,0,0,0,0,1,31,0,0,1
14,14686,5927,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5928,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5929,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5930,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5931,01468,2,702,1,0,0,1,0,0,0,0,0,0
14,14686,5932,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5933,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5934,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5935,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5936,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5937,01468,22,4768,22,0,0,0,0,30,5671,30,0,0
14,14686,5938,01468,29,7416,28,0,0,1,0,47,10771,46,0,1
14,14686,5939,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5940,01468,0,0,0,0,0,0,0,1,24,0,0,1
14,14686,5941,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5942,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5943,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5944,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5945,01468,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5946,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5947,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5948,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5949,01220,1,90,1,0,0,0,0,1,114,1,0,0
14,14686,5950,01220,16,2743,16,0,0,0,0,23,17014,21,0,2
14,14686,5951,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5952,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5953,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5954,01220,14,2525,13,0,0,1,0,16,1768,16,0,0
14,14686,5955,01220,4,923,4,0,0,0,0,2,324,2,0,0
14,14686,5956,01220,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5957,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5958,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5959,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5960,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5961,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5962,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5963,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5964,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5965,01456,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5966,01457,184,23238,177,0,0,7,0,219,26173,142,5,72
14,14686,5967,01456,115,11005,115,0,0,0,0,179,19102,94,4,81
14,14686,5968,01457,4,448,4,0,0,0,0,3,364,0,0,3
14,14686,5969,01457,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5970,01457,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5971,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5972,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5973,01454,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5974,01204,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5975,01204,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5976,01204,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5977,01204,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5978,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5979,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5980,01458,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5981,01459,0,0,0,0,0,0,0,1,32,0,0,1
14,14686,5982,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5983,01459,0,0,0,0,0,0,0,2,94,0,0,2
14,14686,5984,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5985,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5986,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5987,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5988,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5989,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5990,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5991,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5992,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5993,01459,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5994,01635,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5995,01635,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5996,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5997,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5998,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,5999,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,6000,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,6001,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,6002,01462,0,0,0,0,0,0,0,0,0,0,0,0
14,14686,6003,01462,0,0,0,0,0,0,0,0,0,0,0,0
